CODBEN,DESCRIPCION,PORCMAX,MONTOMAX,TIPO,USUARIO,FECMOD,APLICONCEPTO,APLICAL,PRIORIDAD,ORIGEN_BENEFICIO,Vigencia
158,BECA COLABORADOR BANCOESTADO CORREDORES DE SEGUROS S.A,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
159,BECA COLABORADOR BANCOESTADO SERVICIOS DE COBRANZA S.A,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
160,BECA COLABORBANCOESTADO MICROEMPRESAS SA ASESORAS FRAS,10.00000,,BECA,70,2019-10-30 12:32:00.000,A,SALDO,3,INTERNO,NO
161,BECA COLABORADOR BANCOESTADO CENTRO DE SERVICIOS S.A,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
162,BECA COLABORADOR BANCOESTADO CONTACTO 24 HORAS S.A,10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
163,BECA COLAB. SOC.DE SERVICIOS TRANSAC CAJA VECINA SA(BCOEST),10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
164,BECA COLABOR. SOC.DE PROMOCIÓN DE PROD.BANCARIOS SA(BCOEST),10.00000,,BECA,66,2018-01-11 00:00:00.000,A,SALDO,3,INTERNO,NO
165,Beca Funcionario IEB Arancel 100,100.00000,,BECA,67,2018-01-19 00:00:00.000,A,SALDO,3,INTERNO,NO
166,BECA COLABORADOR FACTORING SECURITY SA,10.00000,,BECA,67,2018-01-23 00:00:00.000,A,SALDO,3,INTERNO,NO
167,Beca Colaborador Capital SA,10.00000,,BECA,67,2018-01-24 00:00:00.000,A,SALDO,3,INTERNO,NO
168,Descuento pago Tarjeta de Credito,5.00000,,FINANCIERO,8768,2022-01-18 17:12:00.000,A,SALDO,6,INTERNO,SI
169,Descuento pago TARJETA DEBITO,5.00000,,FINANCIERO,8768,2022-08-22 15:48:00.000,A,SALDO,6,INTERNO,SI
170,Beneficio Colaborador Banco Estado Decreto 36,50.00000,,BECA,67,2018-02-02 00:00:00.000,A,SALDO,3,INTERNO,NO
171,Beneficio Colaborador BBVA Decreto 06 100 MAT,100.00000,,BECA,67,2018-02-02 00:00:00.000,M,SALDO,3,INTERNO,NO
172,Beneficio Colaborador BBVA Decreto 06 15 ARA,15.00000,,BECA,67,2018-02-01 00:00:00.000,A,SALDO,3,INTERNO,NO
173,Beca Primer Año Convenio Liceo Politcnico Hannover,100.00000,,BECA,1,2018-05-14 00:00:00.000,A,SALDO,3,INTERNO,NO
174,Beca Primer Año Colegio Alma Mater,100.00000,,BECA,1,2018-05-14 00:00:00.000,A,SALDO,3,INTERNO,NO
175,Beca Primer Año Convenio Instituto Tecnologico San Mateo,100.00000,,BECA,1,2018-05-14 00:00:00.000,A,SALDO,3,INTERNO,NO
176,DESCUENTO MATRICULA PAGO PRIMER SEMESTRE 100,100.00000,,BECA,1,2018-07-23 00:00:00.000,M,TOTAL,3,INTERNO,NO
177,DESCUENTO MATRICULA PAGO 1 BIMESTRE,100.00000,,BECA,1,2018-08-13 00:00:00.000,M,TOTAL,3,INTERNO,NO
178,DESCUENTO MATRICULA PAGO 2 BIMESTRE,100.00000,,BECA,1,2018-08-13 00:00:00.000,M,TOTAL,3,INTERNO,NO
179,DECRETO 12 PAGO INGLES ELEARNING CURSO VERANO,,2000000.00,BECA,1,2018-08-13 00:00:00.000,A,TOTAL,3,INTERNO,NO
180,BECA MATRIC100 NSOCIOECON,100.00000,,BECA,31986,2019-10-03 00:00:00.000,M,TOTAL,1,INTERNO,NO
181,BECA MATRIC50 NSOCIOECON,50.00000,,BECA,31986,2019-10-03 00:00:00.000,M,SALDO,1,INTERNO,NO
182,BECA MATRIC100 ALUMNO CE,100.00000,,BECA,31986,2019-10-03 00:00:00.000,M,TOTAL,1,INTERNO,NO
183,BECA MATRIC100 NUEVO EELEARNING,100.00000,,BECA,1,2018-10-10 00:00:00.000,M,TOTAL,1,INTERNO,NO
200,CUOTA FACTURA BANCO CHILE,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
201,CUOTA FACTURA BANCO ESTADO,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
202,CUOTA FACTURA BCI,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
203,CUOTA FACTURA SCOTIABANK,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
204,CUOTA FACTURA ITAU-CORPBANCA,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
205,CUOTA FACTURA Inst.Fra. BBVA,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
206,CUOTA FACTURA Inst.Fra. Banco Bice,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
207,CUOTA FACTURA Inst.Fra. Banco Falabella,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
208,CUOTA FACTURA Inst.Fra. Banco HSBC BANK CHILE,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
209,CUOTA FACTURA Inst.Fra. Banco Internacional,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
210,CUOTA FACTURA Inst.Fra. Banco Santander,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
211,CUOTA FACTURA Inst.Fra. Banco Security,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
212,CUOTA FACTURA Inst.Fra. COOP.AHORRO Y CREDITO ORIENTE,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
213,CUOTA FACTURA Inst.Fra. COOP.AHORRO Y CREDITO UNION,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
214,CUOTA FACTURA Inst.Fra. COOP. AHORROCOP LTDA.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
215,CUOTA FACTURA Inst.Fra. COOP. AHORRO Y CRED.COOCRETAL,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
216,CUOTA FACTURA Inst.Fra. JPMORGAN CHASE BANK,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
217,CUOTA FACTURA Inst.Fra. PRICEWATERHOUSECOOPERS CONSULTOR,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
218,CUOTA FACTURA Inst.Fra. SBIF Superintendencia de Bancos,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
219,CUOTA FACTURA Inst.Fra. Transbank,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
220,CUOTA FACTURA Inst.Fra. COOP.AHORRO Y CREDITO COOPEUCH,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
1691,IP-995 BECA EGRESADOS IACC (50%) EXTENSIVO A FAMILIAR DIRECT,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1693,IP-996 CONVENIO SIFUP 20% PREGRADO,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1694,IP-997 CONVENIO SIFUP 30% DIPLOMADO ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1695,IP- BECA DESCUENTO ESPECIAL RECTORIA (10%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1696,IP-998 BECA DESCUENTO ESPECIAL RECTORIA (10%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1697,IP-999 BECA DESCUENTO ESPECIAL RECTORIA (5%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1698,IP-1000 BECA DESCUENTO ESPECIAL VICERRECTORIA (10%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1699,IP-985 Beca descuento especial (febrero 2019) para PEM marzo,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1700,IP-1001 Beca descuento especial  EASY plan de pago normal (2,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1701,IP-1002 Beca descuento especial  EASY orden de compra (35%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1702,IP-1003 beca estudiante CFT CENCO 30% ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1703,IP-1004 Beca diplomado de consumo de drogas 50%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1704,"
IP-Beca descuento especial AFP 20% 
Beca descuento especi",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1705,IP- Beca descuento especial AFP 20%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1706,IP- BECA DESCUENTO ESPECIAL AFP 20%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1707,IP- beca descuento especial AFP 20%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1708,IP- 1005 Beca descuento especial AFP 20% ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1709,MIS BENEFICIOS AFP,30.00000,,BECA,8938,2022-03-21 18:05:00.000,A,SALDO,2,INTERNO,SI
1710,IP-1007 Beca Descuento Especial (marzo 2019) para PEM Marzo ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1711,IP- 1008 5% extra para cuponera y cheque solo hasta 15 de ma,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1712,"IP-1009 DESCUENTO CFT CENCO LANZAMIENTO CONVENIO 5%
DESCUEN",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1713," 
Beca 5% extra beneficio para estudiantes PEM Mayo 2019",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1715,IP-1009 DESCUENTO CFT CENCO PEM MARZO 5%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1716,IP-1010  DESCUENTO CFT CENCO LANZAMIENTO CONVENIO  5%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1717,DESCUENTO CFT CENCO,30.00000,,BECA,1,2021-09-27 19:43:00.000,A,SALDO,2,INTERNO,SI
1718,IP-1012 Beca trabajador  IACC evaluacion desempeño 100%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1719,IP- 1013 Beca 5% extra beneficio exclusivo para estudiantes ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1720,IP-1014 Beca trabajador IACC evaluación de desempeño 70%,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1721,IP- Beca 5% extra beneficio para estudiantes matriculados en,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1722,"IP-1014 
IP- 1015 Beca 5% extra beneficio para estudiantes ",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1723,"
IP-1015 Beca 5% extra beneficio para estudiantes PEM Mayo ",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1724,"
IP* 1015 Beca 5% extra beneficio para estudiantes PEM Mayo",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1725,"
IP- 1015 Beca 5% extra beneficio para estudiantes PEM Mayo",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1726,"
Beca 5% extra beneficio para estudiantes PEM Mayo 2019",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1727,Beca beneficio 10% extra 5% PEM  mayo y 5% otras PEM 2019,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1728,IP1013-Descuento 5% Extra Mayo 2019 (Diplomados),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1729,IP-1015-Descuento 5% Extra Mayo 2019 (Diplomados),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1731,"
Beca beneficio 5% Extra PEM Junio 2019",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1732,"
Beca beneficio 5% Extra PEM Junio 2019",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1733,"
Beca beneficio 5% Extra PEM Junio 2019",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1734,"
Beca beneficio 5% Extra PEM Junio 2019",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1735,"
Beca beneficio 5% Extra PEM Junio 2019",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1736,"
Beca beneficio 5% Extra PEM Junio 2019",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1737,"
Beca beneficio 5% Extra PEM Junio 2019",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1738,"
Beca beneficio 5% Extra PEM Junio 2019",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1739,"
Beca beneficio 5% Extra PEM Junio 2019",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1740,"
Beca beneficio 5% Extra PEM Junio 2019",100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1742,IP-1016 Beca Beneficio 5% Extra Pem Junio 2019 ,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1743,IP-1017 Beca Beneficio 10%  Extra  5% junio + 5% Otras Pem 2,100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
1744,Beca Talento Presencial,70.00000,,BECA,8938,2021-11-15 12:50:00.000,A,SALDO,2,INTERNO,SI
1745,Beca Merito Academico,25.00000,,BECA,1,2021-09-27 18:07:00.000,A,SALDO,2,INTERNO,SI
1746,Beca Merito Prueba de Seleccion Universitaria PSU PTU,25.00000,,BECA,8938,2021-11-15 16:38:00.000,A,SALDO,2,INTERNO,SI
1747,Beca Apoyo Regional,30.00000,,BECA,8768,2023-08-08 15:43:00.000,A,SALDO,2,INTERNO,SI
1748,Beca Complementaria Becas MINEDUC,20.00000,,BECA,8938,2021-11-15 16:10:00.000,A,SALDO,2,INTERNO,SI
1749,Beca Apoyo UNIACC,,,FINANCIERO,1,2020-12-10 12:27:24.013,A,SALDO,,,NO
1750,Beca EgresadosTitulados UNIACC       Hijos y Conyuge,50.00000,,BECA,8768,2021-12-21 16:22:00.000,A,SALDO,2,INTERNO,SI
1751,Beca Colaboradores Hijos y Conyuges,50.00000,,BECA,1,2021-09-27 18:07:00.000,A,SALDO,2,INTERNO,SI
1752,Beca Funcionarios Sindicalizados Hijos y Conyuges,100.00000,,BECA,1,2021-09-27 18:08:00.000,A,SALDO,2,INTERNO,SI
1753,Beca Docente UNIACC,50.00000,,BECA,8938,2021-11-15 16:13:00.000,A,SALDO,2,INTERNO,SI
1754,Beca Migrante Matricula,,200000.00,BECA,31725,2022-04-19 15:56:00.000,M,TOTAL,2,INTERNO,SI
1755,Beca Rector,100.00000,,BECA,1,2021-09-27 18:45:00.000,A,SALDO,2,INTERNO,SI
1756,Beneficio  Apoyo UNIACC Renovable,50.00000,,BECA,8938,2022-12-15 13:38:00.000,A,SALDO,3,INTERNO,SI
1757,Convenios,,,FINANCIERO,1,2020-12-10 12:27:24.077,A,SALDO,,,NO
1758,Descuentos por Forma de Pago.,,,FINANCIERO,1,2020-12-10 12:27:24.083,A,SALDO,,,NO
1759,DESCUENTO QUINTO ANO,50.00000,,BECA,8768,2021-10-15 13:09:00.000,A,TOTAL,4,INTERNO,NO
221,CUOTA FACTURA Banchile Trade Services Limited (*) Hong Kong,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
222,CUOTA FACTURA Banchile Adm.General de Fondos S.A. Chile,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
223,CUOTA FACTURA BANCHILE ASES.FINANCIERA S.A. CHILE,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
224,CUOTA FACTURA BANCHILE CORR.DE SEGUROS LTDA.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
225,CUOTA FACTURABANCHILE CORR.DE BOLSA S.A. CHILE,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
226,CUOTA FACTURA BANCHILE SECURITIZADORA S.A. CHILE,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
227,CUOTA FACTURA SOCOFIN S.A. CHILE (BANCO DE CHILE),,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
228,CUOTA FACTURA PROMARKET S.A. (BANCO DE CHILE),,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
229,CUOTA FACTURA SCOTIABANK CORR.DE BOLSA CHILE S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
230,CUOTA FACTURA SCOTIABANK ADM.GEN.DE FDOS.CHILE S.A,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
231,CUOTA FACTURA C.RECUPER. Y COBRANZA LTDA. (SCOTIABANK),,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
232,CUOTA FACT. BANDESARROLLO SOC.DE LEASING INMOB.S.A.(SCOTIA),,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
233,CUOTA FACTURA CAT ADM.DE TARJETAS S.A. (SCOTIABANK),,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
234,CUOTA FACTURA CAT CORR. DE SEGUROS Y SERV. S.A. (SCOTIABANK),,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
235,CUOTA FACTURA ANALISIS Y SERVICIOS S.A. (BCI),,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
236,CUOTA FACTURA ASESORÍA FINANCIERA S.A. (BCI),,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
237,CUOTA FACTURA BCI CORREDOR DE BOLSA S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
238,CUOTA FACTURA BCI CORREDORES DE SEGUROS S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
239,CUOTA FACTURA BCI FACTORING S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
240,CUOTA FACTURA BCI SECURITIZADORA S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
241,CUOTA FACTURA BCI INVERSIONES SUCURSAL MIAMI,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
242,CUOTA FACTURA SERV. DE NORMALIZ.Y COBR. NORMALIZA SA(BCI),,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
243,CUOTA FACTURA BCI SECURITIES INC.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
244,CUOTA FACTURA BCI CORR. DE BOLSA DE PRODUCTOS S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
245,"CUOTA FACTURA BCI FINANCIAL GROUP, INC. AND SUBSIDIARLES",,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
246,CUOTA FACTURA BCI ASSET MANAGEMENT ADM. DE FONDOS S.A,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
247,CUOTA FACTURA BICE FACTORING S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
248,CUOTA FACTURA BICE AGENTE DE VALORES S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
249,CUOTA FACTURA BICE CORREDORES DE SEGUROS LTDA.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
250,CUOTA FACTURA BICE INVER. ADM. GENERAL DE FONDOS S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
251,CUOTA FACTURA BICE INVERSIONES CORREDORES DE BOLSA S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
252,CUOTA FACTURA SANTANDER CORREDORA DE SEGUROS LTDA.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
253,CUOTA FACTURA SANTANDER CORREDORES DE BOLSA LTDA.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
254,CUOTA FACTURA SANTANDER AGENTE DE VALORES LTDA.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
255,CUOTA FACTURA SANTANDER S.A. SOCIEDAD SECURITIZADORA,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
256,CUOTA FACT. SANTANDER GESTIÓN DE RECAUD. Y COBRANZA LTDA.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
257,CUOTA FACTURA BANSA SANTANDER S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
258,CUOTA FACTURA ITAU CHILE CORREDORA DE SEGUROS LTDA.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
259,CUOTA FACTURA ITAU CHILE ADM. GENERAL DE FONDOS S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
260,CUOTA FACTURA ITAU BBA CORREDOR DE BOLSA LTDA,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
261,CUOTA FACTURA ITAU CORPBANCA CORREDORES DE BOLSA,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
262,CUOTA FACTURA CORPBANCA ADM.GENERAL DE FONDOS S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
263,CUOTA FACTURA CORPBANCA CORREDORA DE SEGUROS LTDA.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
264,CUOTA FACTURA ITAÚ ASESORÍAS FINANCIERAS S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
265,CUOTA FACTURA CORPLEGAL S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
266,CUOTA FACT. RECAUDACIONES Y COBRANZAS S.A. (ITAÚ CORPBANCA),,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
267,CUOTA FACTURA ADM.GENERAL DE FONDOS SECURITY S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
268,CUOTA FACTURA VALORES SECURITY S.A. CORREDORA DE BOLSA.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
269,CUOTA FACTURA BBVA ASSET MANAGEMENT ADM.GRAL DE FONDOS S.A,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
270,CUOTA FACTURA BBVA CORREDORA TÉCNICA DE SEGUROS LTDA.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
271,CUOTA FACTURA BBVA CORREDORES DE BOLSA LTDA.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
272,CUOTA FACTURA BBVA ASESORÍAS FINANCIERAS S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
273,CUOTA FACTURA BBVA SOCIEDAD DE LEASING INMOBILIARIO S.A.,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
274,CUOTA FACTURA BBVA FACTORING LIMITADA,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
275,CUOTA FACTURA BANCOESTADO S.A. CORREDORES DE BOLSA,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
276,CUOTA FACTURA BANCOESTADO S.A. ADM.GENERAL DE FONDOS,,2350000.00,FINANCIAMIENTO,67,2018-09-29 00:00:00.000,A,SALDO,2,INTERNO,NO
920,IP -905 AIE (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
921,IP -906 Emp. Asociadas a Integro (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
922,IP -907 Bomberos de Chile (20%),100.00000,,BECA,1,2020-12-10 12:27:13.543,M,SALDO,3,INTERNO,NO
